file_name,cases.0.samples.0.submitter_id,cases.0.case_id,id
4b8c5e71-cc16-4181-a790-f4ea8d6d5ba7.htseq.counts.gz,TCGA-D8-A1XM-01A,92529232-8504-4541-b7e2-4df8f497c413,5163c172-bd02-4288-8bc3-a49bde92c7f7
4fe7951d-87fd-49b7-91d6-1d455415daa1.htseq.counts.gz,TCGA-AN-A0FT-01A,baf5e81f-2322-41ec-9053-b9559a7993bc,0356f77f-9275-402a-a7a9-2b907a82a207
112c740e-8830-4ed0-99cd-eadd91276f63.htseq.counts.gz,TCGA-E2-A15K-01A,17c1d42c-cb84-4655-a4cd-b54bae17ecaf,abb7228e-61c4-4e61-9852-6cd1d6f1486f
27a9c6bd-6e26-4055-867c-ab7276492464.htseq.counts.gz,TCGA-E2-A158-01A,a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb,9ca1b249-c310-4c30-83ea-2558b46f5332
e2c8d95e-1e56-4b01-a818-7eccc0059d6e.htseq.counts.gz,TCGA-D8-A27F-01A,1549dc64-3dab-43fc-96e9-b07d520957e1,d7c81b17-79e3-4acc-966d-52b27bf8a2ec
05c907d7-e28f-4f9d-9df3-64ee7b3a8c8e.htseq.counts.gz,TCGA-E2-A10C-01A,9ac44381-5d43-4f63-aa3f-7703bfc923c9,c02bfa8f-79ac-4f21-a5ed-4d5b16b00ae6
eab58571-a6f1-4bc4-aa01-0df9c4beb79f.htseq.counts.gz,TCGA-AN-A0XN-01A,4e3699da-4367-4a43-9d66-a117d3ad460d,d6f3bd02-e0cb-45f5-bdd0-d39698d1461e
ff41537c-7cf5-4899-86b0-e1b2a2b7d463.htseq.counts.gz,TCGA-D8-A1JE-01A,115bc72c-116f-40c1-be9b-e3dd7650efae,06d40347-b388-4293-ae71-db446e5a7b75
a33029dd-b5fa-4be0-9cbf-971d289146dd.htseq.counts.gz,TCGA-A7-A0DA-01A,3afa1e93-1df8-4e4c-aaa4-557463f4bb77,a9b6930b-e23c-4a0d-be63-736124ee0280
609420eb-0650-4187-8b48-cb1ea5fa0d8d.htseq.counts.gz,TCGA-AO-A0JG-01A,58959e88-54e2-4558-9664-2effda7403dc,410623f6-4862-4925-9b7b-58a6ab02cb1a
b95cd925-a039-4c0f-b587-4bd4acf03e1f.htseq.counts.gz,TCGA-BH-A18G-01A,747083ff-0703-431b-aad4-f2adff739516,09ef2304-52ec-4b89-bf13-6c50c867beea
4aa06322-99a1-49e8-ad18-c92cb676da51.htseq.counts.gz,TCGA-B6-A0RV-01A,cd3faa15-743c-476f-ab0d-f205b14126b6,d5082e1e-909b-4ce9-a030-12c5ca51883e
aee34477-7bfd-46c3-88a8-f3e7338a8444.htseq.counts.gz,TCGA-A2-A0SW-01A,991e1427-3c01-423d-abfd-4584302ca72c,be5c3ed5-da06-4c5b-88d1-a86132f8bd70
4a557993-a2f2-44eb-8dff-1541628b0f88.htseq.counts.gz,TCGA-D8-A1XT-01A,64975923-d032-4182-8565-59fc37127d8d,6aa81538-6748-4470-a6e7-e9400d27471f
1f81c6d5-6a0b-43d8-b4e9-64ccd4d76291.htseq.counts.gz,TCGA-A8-A08B-01A,d8d7a6c2-6427-4f47-968c-6c3affba4617,32c8b607-c9eb-473b-9549-0f8863d52cbe
0211f2ea-a4f6-4a57-8f98-66bf0a327479.htseq.counts.gz,TCGA-C8-A138-01A,b6c286c6-2755-419b-87d3-59c7feda9653,ab8b5e13-1995-41bd-8855-ef02e54b15b7
abd58426-924c-47c2-99f3-102e93a3d341.htseq.counts.gz,TCGA-B6-A0WY-01A,f475d460-75cd-4fe9-aa54-c90be12b4ef8,a2c29eb4-5efe-4929-9dd9-446670d4ba26
33895df9-2355-4a0b-ab6e-6218062ff40f.htseq.counts.gz,TCGA-D8-A1XC-01A,ee14e049-b891-4dda-a730-8ce99bd93baf,256262b8-2ab3-4ba9-adba-0c9fe2963dcd
55030097-d293-41e0-a554-38f40282b6dc.htseq.counts.gz,TCGA-B6-A0RM-01A,151f3677-6854-4265-9126-d92c646c67ae,131fb138-99cf-4f42-af6f-bea7bff64806
4dcd18d6-b7b2-4a92-bcbe-361c7278e84e.htseq.counts.gz,TCGA-BH-A0DV-01A,96b9c7db-1be1-4b60-b47c-26b654c3d64c,06121c5e-79a2-404a-9ee5-b6f87ba53bfe
1d7afc91-311c-4f26-9be0-b76ac284ee96.htseq.counts.gz,TCGA-A2-A0CT-01A,378778d2-b331-4867-a93b-c64028c8b4c7,a8710081-fa3e-4b52-8a7b-0103c625077f
509529b1-8dbc-4abd-a037-84fa6c48575a.htseq.counts.gz,TCGA-A2-A0SU-01A,c632675e-e8af-43cd-8744-5be3754c1c14,bb781f27-8dca-4e41-9bd1-5b185e6c9ae5
2c87e676-6601-4d73-ad4b-9a0fd68ae0e4.htseq.counts.gz,TCGA-AO-A125-01A,8577ffcb-242e-40e2-98d4-2831d952be34,b193424f-2772-42c4-b3fa-0c0724be8d0b
fa43e80b-8b46-43d6-aaed-389cc4d535f6.htseq.counts.gz,TCGA-A2-A0EX-01A,9d8702e1-1a36-4bca-85ab-5f11d58d7953,4a964ff3-50b5-445f-ace7-9dcbc329e326
b44cdb13-1812-4bf6-825e-edae5bc5376a.htseq.counts.gz,TCGA-C8-A12K-01A,6b923e30-2ddc-407f-91b1-c202f1373fbb,47427c0d-3dd8-48ef-9f43-d7fd6b96bdb4
1785abbf-4f85-4a72-8365-44c743ea786b.htseq.counts.gz,TCGA-E2-A14T-01A,e0929c47-cff3-4518-a188-8764af01073a,183d313e-b6de-4ad0-a60c-04e43b151f07
673b5bd8-a5b6-4b19-9a9d-4bcbc6988ab1.htseq.counts.gz,TCGA-A8-A0A6-01A,4b0d295c-e185-4b52-9752-178e5bc1d47d,b1e54d62-c3eb-495b-9efe-84e218839651
9683e884-734f-4487-97e6-5ada5e3d3ebc.htseq.counts.gz,TCGA-AC-A2FF-01A,3ca67cd0-81da-4f68-a9fa-f1a8c013c28d,1d04fa8a-42cc-49ab-bd10-3e0aed4a8507
08be86a0-bf15-4e7a-8ffd-1848ab648f9e.htseq.counts.gz,TCGA-A2-A259-01A,3fc3755d-a3f8-4e2c-813f-ff124f2a75c1,197b3698-b408-4256-bbee-fa6bc7546447
95041603-df86-48f7-9ba5-8289883df2d0.htseq.counts.gz,TCGA-BH-A0BC-01A,327a2395-85c8-42e1-9638-8e037a1723ed,2e416755-899c-44fc-828e-0911b77bcc84
ea8498cf-e0d1-4c68-8459-36aeeca9dd53.htseq.counts.gz,TCGA-E2-A15O-01A,eafa45a4-2fd1-4fa3-860c-9d52ed382b7d,ec09eda0-0c17-4388-9241-ace3ddcbc804
a3b9677e-a154-41f1-857c-4cd5244b77c3.htseq.counts.gz,TCGA-BH-A1EX-01A,7b892055-c59d-4550-8688-ad039790af3d,ca628427-168b-4091-bee5-ae54ac79108a
8b178cb1-d22e-4657-80c6-d7efcddf43a6.htseq.counts.gz,TCGA-A2-A0D4-01A,75113445-d2d6-44a0-866c-c9175e6d214b,31c42508-1f6c-4320-92df-6cc5ca448957
fe86fbf3-07cb-4d29-bc2b-58c5fbcd275c.htseq.counts.gz,TCGA-A2-A0YM-01A,5cbf0aea-ebb4-4005-bdd5-14ef2dc6826c,553f7e37-7364-4919-a6dd-4b91656979fd
3b2c4de1-9a4a-43ad-8723-1f634b339183.htseq.counts.gz,TCGA-B6-A0I9-01A,44954053-0b93-4577-a436-42777e442300,ac992495-eabf-4614-9906-fadb43c2d5a0
133a3327-f686-4061-b6a3-edcc9085264e.htseq.counts.gz,TCGA-B6-A0RP-01A,451e1a67-47e6-4738-99d7-fb7771ef61a3,d6cd3d11-f34b-42b9-9d14-451fe7e7a896
2e941d7e-cb3d-429b-aeff-328325ec6120.htseq.counts.gz,TCGA-D8-A27N-01A,d5be2ab3-f748-480d-954b-385cf01b4c81,545c9b08-2748-4f49-ab64-80212e58a58b
77c7bf1b-e986-4e9c-832d-a64e063c54ff.htseq.counts.gz,TCGA-BH-A0B1-01A,b4e4fea2-b802-4a86-923e-3fcbd3c708fe,4e89fa97-98a7-465f-8664-a9583315795b
66b276d6-92c6-4ada-ae69-2ca5db2ad797.htseq.counts.gz,TCGA-GM-A2DC-01A,dd43ffd9-da18-4ad3-abe7-6f443c76a717,2d7f2cf1-4116-491e-ac8e-d97ffb83d8dd
7eed3c23-853b-4d0e-9b2d-81990f2ca0c6.htseq.counts.gz,TCGA-GM-A2DB-01A,6e6b7742-a562-490b-bb72-04a5653852e4,2e116127-89a9-43ea-945e-67ebc7c1bb00
757b49f6-849d-45d9-a182-4caa6c527fc2.htseq.counts.gz,TCGA-A2-A0D3-01A,4a16429b-884f-4c95-8683-feeedf0d6a55,7560ce40-3016-4bcc-82b7-cb189036b4a9
47d55900-0081-4c1f-ba13-beac60c63bec.htseq.counts.gz,TCGA-AQ-A1H3-01A,82ec33dd-e783-4c74-9a87-797a699e11df,6d5876aa-e973-4bb1-95e1-b00203ee0ece
64ba6d44-548b-4c0b-b86f-5edf7deddd97.htseq.counts.gz,TCGA-AR-A24P-01A,d1fd8ed2-be13-4272-b31e-df86911db3b1,17bf5d73-c934-4890-8222-61e83a8512ef
0cad7bff-30bd-4c4a-accf-876422f3cb6a.htseq.counts.gz,TCGA-A7-A13E-01B,8c7e74e0-71ef-49b8-9217-94b8ef740ef9,68079610-e412-4c9a-a646-c2c748aca727
fe613719-8ab9-4a9b-9db9-dd5d473d2a1c.htseq.counts.gz,TCGA-BH-A1FN-01A,6dd0dd7b-62ff-4fd1-a99a-b265f1a91dca,c4d84e24-40e4-4c8a-8f31-a68c3b8edb00
31024f61-9191-4a91-a8fd-a8f4b63e6da6.htseq.counts.gz,TCGA-AO-A124-01A,b094e8b2-8ece-4b36-8025-18073a8b873c,65724e36-d7b6-48d8-842c-bc95ad907950
5c0f9cb8-cc53-49ce-8384-6acb54cb1855.htseq.counts.gz,TCGA-BH-A0BA-01A,49dc3e68-6206-4f16-969f-a758cc7be8ed,14c1f879-634e-4f99-9526-bd47144ad933
892b14a6-b2b6-4860-a7fc-f65beac8530e.htseq.counts.gz,TCGA-BH-A18N-01A,665dd3d3-779c-4abd-b5d7-13342340451d,5d247eec-811c-43d0-90e3-ea150752046c
c9719194-63d1-4e32-8ce4-7f0a62319025.htseq.counts.gz,TCGA-A8-A0A1-01A,3efa245d-177d-4ef9-94f7-f554c54e345e,f7068edb-467a-4dc9-a2da-58696826d16b
cafa9291-b00f-4ca4-b8e1-7352c5d885b2.htseq.counts.gz,TCGA-D8-A1X5-01A,eb93df3d-9e25-4e4c-9a5d-350f296e5acf,ce923032-db1f-49ac-ba66-333fa3765af5
7b9248cd-ed82-4b7b-8bda-81b6e8e8000c.htseq.counts.gz,TCGA-AO-A0J2-01A,d2f2560c-ec80-4fea-9474-c47a2e85ea95,8968b349-0207-4945-b77a-14439d34cb0f
5fa81a55-a556-4302-94ea-1249e51511f1.htseq.counts.gz,TCGA-A2-A25A-01A,aaea5f9c-b35b-47f8-93cb-bdc7b81844ff,a4ff1982-e6e7-4fee-9ea4-a68122200339
c1c978e4-95c1-4d48-9f83-b290656f1995.htseq.counts.gz,TCGA-E9-A1N5-01A,f954de05-1b44-4087-8933-6cc72d81028d,d96b6830-0ca3-4458-9ce1-b1ae1e05c278
f9365670-8213-4263-80aa-1718e6d05dc8.htseq.counts.gz,TCGA-A8-A0A2-01A,34d5a193-85e5-4399-8a9b-e92858eafdfe,f3919ba2-e5b5-4c51-8bb8-66db576e9d6a
40d9de72-e2ee-4bd1-9c1f-b5a6df9ce3e1.htseq.counts.gz,TCGA-A8-A09V-01A,cc348a26-ee11-47a4-8b51-de922967e175,fc57bb8e-151c-4d44-9b79-1d9430652101
45c8b091-bc89-4b52-87d9-2d9f97280abe.htseq.counts.gz,TCGA-E2-A106-01A,87e09544-eddb-473b-8617-212407ce644e,6060bf62-6935-405f-aa13-69153cde4a67
7d229eb4-cdbd-4578-9e54-c7cbd7ef1378.htseq.counts.gz,TCGA-C8-A274-01A,dbcad60f-86c7-41e3-b0ae-baa39c9f83dd,81cce6a1-0545-4180-8178-fd995222a6d4
c56cda8a-0755-4715-9c46-5bc6280a5bf0.htseq.counts.gz,TCGA-A7-A26G-01A,5ed024e8-d05e-4c65-9441-eda9930ccc82,55fe5c33-e502-4782-9875-729be17b4f9f
c45fe186-f0ba-4017-a8f6-a511c1b000eb.htseq.counts.gz,TCGA-AN-A0AT-01A,05506f4c-e701-4a9d-ae06-97f066aade43,002c7ead-0e16-4a3f-ae29-5ffcfdcd2e3a
c64c76e7-635c-458e-a032-07775aeb03d9.htseq.counts.gz,TCGA-D8-A1J9-01A,d5e9a403-88ce-40fc-bb85-80cf3f8ff6bc,01543acc-2ec7-4a07-bcdf-c2de83b72965
83da7937-9e38-46f0-967a-bcfaeaea1588.htseq.counts.gz,TCGA-E2-A1B1-01A,8a0ef221-8070-43fc-9d98-def90abe4871,cec409b6-ef58-40ae-820e-36326a7343a3
69700f16-c897-4ce1-a462-d5fc5edcf73d.htseq.counts.gz,TCGA-A8-A06P-01A,5f90d955-bbb0-4b44-a5ac-ba6fda9ca0fb,56babe63-bf30-4737-bc73-1000976821e8
fced57a8-570a-4f05-aa10-4e16aa7ecc85.htseq.counts.gz,TCGA-BH-A0BZ-01A,4a032bad-e726-48f2-8f39-e3acc109cc91,ad6bafa3-896c-4a10-bbc0-14ef0df54146
4e7c8fb8-81c8-477a-b012-b6e4d89c88f2.htseq.counts.gz,TCGA-A7-A26J-01A,6cb6f179-defd-4661-af0a-c353b74c0c49,4ee13efd-d94c-4a2f-a8db-3f94ed939902
01a1c77a-3f93-4561-a079-c771ac054f56.htseq.counts.gz,TCGA-AQ-A04J-01A,9938ce5c-e74e-446e-a932-f096f85cc3b1,11858517-5057-4a31-aea5-ac65be074443
e512f861-c59f-4272-b528-7424a882c795.htseq.counts.gz,TCGA-AO-A03V-01A,a6cb373a-1604-4e25-bd81-da6c3e4f06ee,bf21b5f9-b475-4c99-977a-9a5e8720f715
5ab6232c-5cba-47ca-af29-3799b0263a58.htseq.counts.gz,TCGA-E9-A226-01A,dd67408e-46ba-4573-9415-d4814e9f84de,94008bb1-1599-4faa-91ed-da63d0f33a3c
f1d5de66-76f3-4911-a877-3571069649a8.htseq.counts.gz,TCGA-AO-A0J9-01A,a4903de8-6cf5-4541-8ec7-065beace8b44,6c29f6ed-0cf7-4905-ac9b-6ca3f24222dd
e26f2b4a-ca55-4a0c-b8e7-4f1e21aa6dae.htseq.counts.gz,TCGA-B6-A0WW-01A,f02931f8-d72a-481d-b532-8b141dab115f,075ddebb-e1b1-4c59-83f4-bbc7e5f499a0
7bcc02ad-a4c7-44e1-8654-10c4598f936d.htseq.counts.gz,TCGA-A7-A0DC-01B,cb9f5e50-f49d-4899-8895-9367afcc1015,b8324a17-fc9d-472f-96b2-36eb82cb02cf
cf1a1478-68c1-431b-86cb-c4ddb105accf.htseq.counts.gz,TCGA-AO-A12A-01A,99927651-34be-4795-893a-128d8a1fdb30,3c2193f9-c9ba-485d-bb20-4a54f2d33487
2aed8d9f-0c7c-4afc-b3dd-8b15749bd857.htseq.counts.gz,TCGA-A8-A07G-01A,8cf8b620-7ab6-4b6e-84bc-ff5a83f381fa,5a2ae0bd-d23c-4104-a33b-7024cf61b597
555de98a-5925-41d0-8095-7ae42c480861.htseq.counts.gz,TCGA-A1-A0SP-01A,a9bb8159-32f0-454c-a946-b3286a52b9d5,6fe7b6c0-38be-4b13-98c5-074b8fee6f1c
3ec6ccd2-6cd9-4094-8a3d-98ae065ff95c.htseq.counts.gz,TCGA-A8-A09N-01A,33919e92-4ea9-47e5-a6f4-36e51845d50f,b4ddbf93-3bc8-4a7a-a52b-f3abdd053fc0
2d21d348-762a-424f-8965-e5132ff2359c.htseq.counts.gz,TCGA-E2-A154-01A,24e39609-9645-43e5-960b-db5446eaea65,79a5b478-55a2-4b2c-9571-aac779b6d52b
88ac1ce3-6538-4bf2-960c-80aebb70a148.htseq.counts.gz,TCGA-E2-A15S-01A,0f7ab21b-1fd0-45e0-9a47-17c4691eb84f,e9522de5-8c32-45f4-b7ab-9ce895dd94bf
8eb08ef8-aaf4-4a18-b9f0-78540f02a8b7.htseq.counts.gz,TCGA-GM-A2DF-01A,d6f7afc0-1558-43ad-acb1-2b5311ed2264,3179153d-40c4-4905-ac71-4340d7c402ae
36d40974-4d4f-4726-b98f-1ceab329d0bf.htseq.counts.gz,TCGA-C8-A12N-01A,b8a615f9-d19b-4b09-8ec8-0674e5c648cd,15b353f6-6f4f-458c-97ae-6b6ac9ee0280
aae31d67-6d6a-4150-be3f-67d98b16abbc.htseq.counts.gz,TCGA-AN-A0AS-01A,7c2a8440-0206-4039-8474-8d62f6c7de0c,5a066751-405e-49fd-a476-a4fc65e1c93c
cc50f15c-1da3-4fb9-83a2-a89057c96bf8.htseq.counts.gz,TCGA-E2-A152-01A,a8015490-9740-45c9-8bd2-eb6d1beefc2e,90c7c999-2bc1-441d-bba5-fa5bcfe0aab4
cc55afdc-78e2-48c5-b1ac-386033852bca.htseq.counts.gz,TCGA-BH-A0DT-01A,74f31744-0aed-4633-beec-4e203315f0b7,d663f696-01a5-46a4-9d77-9428b352628c
ab2d5a3d-4253-4c80-bfe6-0d8ffe163140.htseq.counts.gz,TCGA-E9-A22E-01A,64d4dfae-8d91-464b-adc3-80ba7caf54ae,144ffa5e-3d16-4460-ad98-b0ab69b86589
a763a168-2e72-45e5-a96f-387a4825e84e.htseq.counts.gz,TCGA-AQ-A04H-01B,83f943c7-3975-4b4f-985d-9c057741793b,58eed31c-c940-4234-8dad-c9aa74e4a16e
700fa398-8999-430e-a52d-0e7a40a2d45b.htseq.counts.gz,TCGA-A8-A075-01A,7861a5f2-8910-4bcb-9c34-f79c5acd6e21,c1b4410c-833b-47fc-8d5d-c3bb2bd296a0
f125d4a1-cb15-4729-9318-433c39c685d7.htseq.counts.gz,TCGA-AR-A0TY-01A,da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4,637c0427-90a7-4425-bd83-5bad118a225d
b33cca42-eff2-412d-a35b-9b35379f2997.htseq.counts.gz,TCGA-A8-A093-01A,02f5ae33-a563-4ecb-9e33-dfa500a44931,247a6f71-b251-4b21-ad1e-b2ebfcb1989b
0827bd64-de4e-45bc-9e75-a9bdce41f4a5.htseq.counts.gz,TCGA-EW-A1OV-01A,ac68d219-5670-4ddd-8df6-8aa7ad59e5c7,1129869a-70ba-476c-a162-96a13f94df3e
36bcb602-58b0-4731-8d2c-090eaac15d29.htseq.counts.gz,TCGA-BH-A1FM-01A,7eb18190-5a41-4637-9783-f81bbde499e4,1f58aaf1-08ff-48cf-94fc-a8dd94dba1f3
1c860457-48e6-4a74-a455-e61bc10c6b32.htseq.counts.gz,TCGA-BH-A0EE-01A,ca76c6fc-ff30-4833-884d-3a94fe53ff17,6d744340-4048-4c95-ae9e-2cc02b20d5e4
b3b6981a-b5db-481c-bc27-76a114856b03.htseq.counts.gz,TCGA-A7-A13F-01A,2cf68894-168b-458b-af4f-53cad72989a8,551d3a58-88f4-4ccd-8b7a-0d86c4c69ce4
b3ae3d7d-e056-444a-8d27-39faa849ae37.htseq.counts.gz,TCGA-E9-A1N6-01A,955d4263-61f7-42e8-8a6e-772a0d6c209d,ff164cca-c521-4d0b-8b05-fede3b449ecb
7f08d0f0-7b1b-4ef0-a3ba-4bc12097a0bb.htseq.counts.gz,TCGA-A2-A04W-01A,00807dae-9f4a-4fd1-aac2-82eb11bf2afb,0fc7aebe-343b-4572-bd5d-ad7d5f0c5816
b4100ce6-2507-4ba9-a3d4-b47810c9ba99.htseq.counts.gz,TCGA-E2-A14V-01A,3144f1fb-4342-4079-bfe8-940da4bfd88e,8a837dfa-754d-4ac3-9eef-405cc882da34
91d53a9c-726f-4611-a284-d2b4d659fdd5.htseq.counts.gz,TCGA-BH-A0HY-01A,844ad251-3ee4-42f6-ad00-59a7a1670eea,76342794-fbc2-4692-92bd-f15a69df50ae
4f882084-0568-4c2c-9c87-6b376eea8247.htseq.counts.gz,TCGA-B6-A1KC-01B,1502c7d7-1535-4e56-9f34-30623acd50d5,163067bc-531e-422c-b86e-df99292daca3
36866b9a-180c-4d05-8030-6d0ace6f6adf.htseq.counts.gz,TCGA-AO-A03U-01B,0685edd2-ce1c-4e0e-8dda-393139af4223,0ae8e50f-7943-40fa-aa79-ae22633b5d57
cf4d50b3-f391-43ee-8887-10de9bca126e.htseq.counts.gz,TCGA-B6-A0X1-01A,178b2c48-c07d-422e-ae17-8bcfd996ad51,fab4d617-2dfd-4cff-bd4a-ad651a6137d5
6f618400-b914-4103-bf46-9c026b470aa0.htseq.counts.gz,TCGA-C8-A26V-01A,89414e79-7f89-42d9-8228-101b5bf2f31f,e2ea1861-bc31-481d-a87b-2538ceecd137
8c573441-151e-40bc-bb2a-18d6ec2b4ee5.htseq.counts.gz,TCGA-E9-A1NI-01A,c65b835a-2d38-4250-a173-0780d2c2cf58,5a37bb9e-c242-465f-8331-b2d30fc10a22
3b187f2d-fa67-46a4-ad60-0d26375a9632.htseq.counts.gz,TCGA-A2-A25D-01A,3b963d72-ba5c-467b-83c9-fbdb462510a3,910654d0-5cce-4bc8-9db5-1b6d6d3e2d39
a4cc111b-f49a-4aea-91ed-10e31c60d522.htseq.counts.gz,TCGA-A2-A0YI-01A,72cd1b17-d349-4551-83f7-3062ce9db865,c6bd5b27-8617-4810-9c2c-c131cf628a36
5fa88a87-e100-4fc5-bc26-995ad8191c8f.htseq.counts.gz,TCGA-A1-A0SN-01A,0dc337fa-da8b-42c4-b9a7-fb76d81c161f,3e1e0a0e-e72b-4c7c-b96f-714f0b89424b
b64a6c9f-29af-4af8-a4cc-045a03354fac.htseq.counts.gz,TCGA-B6-A0IA-01A,0807435a-e75e-4e04-8e45-ed0cd49a841a,edfec790-c3cf-4f75-82f9-bc73a9701976
deaa56c1-8031-4c65-b3bc-1228407e06ea.htseq.counts.gz,TCGA-E2-A153-01A,be9bf36a-12e1-4386-addf-1686dc8b49de,bdafc15f-3cdf-4e45-874a-6d4872b47215
cbf61237-f5ba-4fa0-97be-e79e8e75a887.htseq.counts.gz,TCGA-A2-A0YC-01A,a1872011-b928-4189-ac02-e87506c20bca,6b3c3b8b-3158-4475-ad04-9001ffb1e775
04c6e85b-a520-402d-b3e7-cc569f9565d8.htseq.counts.gz,TCGA-AO-A12G-01A,58c56d4b-3f85-4aad-a779-5f9e1791677d,fe5fa0a1-ae5c-4c84-8fa3-15c47d2efd01
3dfc9814-c6f5-4bbf-99ae-3890912c39d8.htseq.counts.gz,TCGA-D8-A27P-01A,c54d5507-bba5-4a1e-8885-3c3b1eed13c1,fab5aa2c-7bd8-42b8-a7b6-86372f6acf83
16245b47-33ab-4332-a520-aecbed974167.htseq.counts.gz,TCGA-AR-A24R-01A,db62d9c7-8343-4771-84fc-146d2e307bb8,b6634fbf-d687-4767-b678-947099614423
c22879b5-4183-4c3c-804b-f6cef1df617e.htseq.counts.gz,TCGA-A7-A26E-01A,011b9b2d-ebe5-42bf-9662-d922faccc7a1,2932cdbb-71af-4404-8b13-7ea73e8d48c5
2d71fd22-4dd1-4954-87cf-a7c5879b8bec.htseq.counts.gz,TCGA-BH-A0DO-01B,d3d4d709-ab34-4617-aa8c-51a3d0a3efe6,901167f2-a0df-441c-ad22-71c6adf8dc37
57e8b21e-eeb7-4f8e-a8b3-b6016bd37c96.htseq.counts.gz,TCGA-A2-A0EQ-01A,2192c1db-4718-4254-ba42-3ae7f30ad5a8,bd11ea82-d346-449c-b63b-a9434062e9de
7cf82e1d-569e-4a10-a384-3144f3c00305.htseq.counts.gz,TCGA-AR-A0TT-01A,13ca97a1-75bb-4a49-b8c3-181e5b2c9e86,2847f0dc-9b62-4b88-a864-279bd23358bb
1414d172-710a-4fb6-af82-f8b0c923b259.htseq.counts.gz,TCGA-A1-A0SM-01A,784de7ac-8424-42eb-83d4-a1bebaa42b97,ac333fd4-b9ac-4861-b994-152c765068b3
8cc12fdc-c850-42a3-9aac-eae3ac9b21a0.htseq.counts.gz,TCGA-BH-A0C7-01B,e1119732-3e97-4259-bc69-dc4269d9496d,d4809873-84e7-4dcc-8f14-449a59029fdb
690796a7-a685-4fcf-a121-33261d9fdd83.htseq.counts.gz,TCGA-D8-A1XJ-01A,cc510968-fe52-4109-a79f-74f216b48c78,0db3697d-c15e-4408-a368-0e852686bdd3
1a33a98d-2df8-4c2d-8042-5d2add5ce54c.htseq.counts.gz,TCGA-EW-A1PD-01A,4dfc233b-ed03-4825-8089-e04cdee99996,c7741a5b-70b8-41ad-87ea-10270d2c747d
bc4753f9-5ca7-4bc8-b25a-622e1a4cdf5d.htseq.counts.gz,TCGA-AR-A0U2-01A,9ad603dc-3fd0-44f5-ae4e-64eeb1ae8d6d,e5e3e884-e790-4249-a71f-9f9eff97cc97
d6f019d0-dca0-48e7-9936-ae27b69a3c57.htseq.counts.gz,TCGA-AN-A0XU-01A,a1da9db1-db11-4f4d-a249-c738db81b87e,a51ac3f2-74ea-4de6-b376-1078b9485a24
d4675ebb-2444-4e2f-ade2-5c5af9882399.htseq.counts.gz,TCGA-E2-A1LG-01A,ef4cbd38-bc79-4d60-a715-647edd2ebe9e,815b41c0-6290-4764-8c43-80904a7670ca
c32272b5-a619-4d25-bf35-71835715a159.htseq.counts.gz,TCGA-BH-A0BO-01A,26573441-eedb-4364-966c-e7f803deef19,77398915-9023-496b-b122-8039df954a47
4d186011-bf83-49da-85b9-a42337fa1a23.htseq.counts.gz,TCGA-D8-A1JF-01A,dcd5e079-813a-4c1a-b320-0931468d2bbc,60a12c4d-c270-4651-9c59-781e30abe292
9b529e72-7a69-4843-828c-f6ad6d1ee99b.htseq.counts.gz,TCGA-AR-A0TZ-01A,c7c34fd9-3021-45b7-b6ff-30b4196585a8,cb16f668-0e9c-4a0c-ae9b-eaefa0118dde
fb425afa-26e0-4867-aa6a-cfe1d9fc668a.htseq.counts.gz,TCGA-AN-A04A-01A,e5aae05a-478e-4a55-a27c-12b2b4be302a,74b913dc-3b86-4373-ab9b-37ca36a34d1d
79b3f166-d05a-4a27-ac51-31a6e36bd349.htseq.counts.gz,TCGA-E2-A1II-01A,0fe1419e-a005-407c-8ae7-15c4c1579539,ddbd9626-593f-40ac-9246-f5291ebe1fac
59325a83-799e-4f38-aa82-a26b34e7e563.htseq.counts.gz,TCGA-A2-A04U-01A,1c3610f7-e0aa-48d7-9a27-0dbaf6e244f9,0e4012bd-a44b-4bfb-a02a-7a0a8483fc8b
27b907cb-2b29-4301-aa21-293d97d9b695.htseq.counts.gz,TCGA-BH-A0BP-01A,f251cb6c-d18e-4691-9c82-24ed1ac0abf9,813cb7b0-2ef2-4a1a-88c9-ea435ca9a418
8a244dd2-0dc1-429c-81a1-5873ce536b47.htseq.counts.gz,TCGA-C8-A26X-01A,70ab4f23-23c4-409f-a5cc-18a010c3a24e,42743443-ad3a-43ed-9edc-8a1ef97b12b5
0733fd68-9cd5-440a-a849-fb14ef76c00d.htseq.counts.gz,TCGA-C8-A12M-01A,dd0f8e5a-383d-4f03-bb71-0e115d4e442c,7d9ca5c9-ab27-4d36-8980-b2d803f23e62
73f7d513-46c8-4559-86cf-8b789c042e32.htseq.counts.gz,TCGA-B6-A0IO-01A,04af44fc-c487-4005-b3cb-cb64815824a2,02a9963a-a736-4ce6-ad84-82e84153433c
d4924657-2b67-4083-8190-bd4c15534066.htseq.counts.gz,TCGA-E2-A1B5-01A,7241b3d4-31ee-4fd2-a4a5-35a9d5f37d6a,88140784-8c64-452a-92e2-53dffef3db82
8d38b4b8-6074-469a-9af0-8200f4ee8bb5.htseq.counts.gz,TCGA-AO-A0JC-01A,03565036-b6d3-432f-8d9a-7099818e0788,b5d2a287-939b-4bfd-aac9-147739a981b6
